Timestamp,Temperature (C),Humidity (%)
2024-12-11 17:58:30,27.6,47.0
2024-12-11 17:58:36,27.6,47.0
2024-12-11 17:58:41,27.6,48.0
2024-12-11 17:58:46,27.6,48.0
2024-12-11 17:58:51,27.6,48.0
2024-12-11 17:58:56,27.6,48.0
2024-12-11 17:59:02,27.6,47.0
2024-12-11 17:59:07,27.6,47.0
2024-12-11 17:59:12,27.6,48.0
2024-12-11 17:59:17,27.6,48.0
2024-12-11 17:59:22,27.6,48.0
2024-12-11 17:59:27,27.6,48.0
2024-12-11 17:59:33,27.6,48.0
2024-12-11 17:59:38,27.6,48.0
2024-12-11 17:59:43,27.6,48.0
2024-12-11 17:59:48,27.6,48.0
2024-12-11 17:59:54,27.6,48.0
2024-12-11 17:59:59,27.6,47.0
2024-12-11 18:00:04,27.6,47.0
2024-12-11 18:00:09,27.6,47.0
2024-12-11 18:00:15,27.6,47.0
2024-12-11 18:00:20,27.6,47.0
2024-12-11 18:00:25,27.6,47.0
2024-12-11 18:00:30,27.6,47.0
2024-12-11 18:00:35,27.6,47.0
2024-12-11 18:00:40,27.6,47.0
2024-12-11 18:00:46,27.6,47.0
2024-12-11 18:00:51,27.6,47.0
2024-12-11 18:00:56,27.6,47.0
2024-12-11 18:01:02,27.6,47.0
2024-12-11 18:01:07,27.6,47.0
2024-12-11 18:01:12,27.6,47.0
2024-12-11 18:01:17,27.6,47.0
2024-12-11 18:01:23,27.6,47.0
2024-12-11 18:01:28,27.6,47.0
2024-12-11 18:01:33,27.6,47.0
2024-12-11 18:01:38,27.6,47.0
2024-12-11 18:01:44,27.6,47.0
2024-12-11 18:01:49,27.6,47.0
2024-12-11 18:01:54,27.6,47.0
2024-12-11 18:01:59,27.6,47.0
2024-12-11 18:02:05,27.6,47.0
2024-12-11 18:02:10,27.6,47.0
2024-12-11 18:02:15,27.6,47.0
2024-12-11 18:02:20,27.6,47.0
2024-12-11 18:02:26,27.6,48.0
2024-12-11 18:02:31,27.6,48.0
2024-12-11 18:02:37,27.6,48.0
2024-12-11 18:02:42,27.6,48.0
2024-12-11 18:02:47,27.6,48.0
2024-12-11 18:02:52,27.6,48.0
2024-12-11 18:02:58,27.6,48.0
2024-12-11 18:03:03,27.6,47.0
2024-12-11 18:03:08,27.6,47.0
2024-12-11 18:03:13,27.6,47.0
2024-12-11 18:03:19,27.6,47.0
2024-12-11 18:03:24,27.6,47.0
2024-12-11 18:03:29,27.6,47.0
2024-12-11 18:03:34,27.6,47.0
2024-12-11 18:03:40,27.6,47.0
2024-12-11 18:03:45,27.6,47.0
2024-12-11 18:03:50,27.6,47.0
2024-12-11 18:03:55,27.6,47.0
2024-12-11 18:04:01,27.6,46.0
2024-12-11 18:04:06,27.6,46.0
2024-12-11 18:04:11,27.6,46.0
2024-12-11 18:04:17,27.6,46.0
2024-12-11 18:04:22,27.6,46.0
2024-12-11 18:04:27,27.6,46.0
2024-12-11 18:04:33,27.6,46.0
2024-12-11 18:04:38,27.6,46.0
2024-12-11 18:04:43,27.6,46.0
2024-12-11 18:04:48,27.6,46.0
2024-12-11 18:04:54,27.6,46.0
2024-12-11 18:04:59,27.6,46.0
2024-12-11 18:05:04,27.6,46.0
2024-12-11 18:05:09,27.6,47.0
2024-12-11 18:05:15,27.6,47.0
2024-12-11 18:05:20,27.6,47.0
2024-12-11 18:05:25,27.6,47.0
2024-12-11 18:05:30,27.6,46.0
2024-12-11 18:05:36,27.6,46.0
2024-12-11 18:05:41,27.6,46.0
2024-12-11 18:05:46,27.6,46.0
2024-12-11 18:05:51,27.6,46.0
2024-12-11 18:05:57,27.6,46.0
2024-12-11 18:06:02,27.6,46.0
2024-12-11 18:06:07,27.6,46.0
2024-12-11 18:06:12,27.6,46.0
2024-12-11 18:06:17,27.6,46.0
2024-12-11 18:06:23,27.6,46.0
2024-12-11 18:06:28,27.6,46.0
2024-12-11 18:06:33,27.6,46.0
2024-12-11 18:06:38,27.6,46.0
2024-12-11 18:06:44,27.6,46.0
2024-12-11 18:06:49,27.6,46.0
2024-12-11 18:06:54,27.6,46.0
2024-12-11 18:06:59,27.6,46.0
2024-12-11 18:07:04,27.6,47.0
2024-12-11 18:07:10,27.6,47.0
2024-12-11 18:07:15,27.6,47.0
2024-12-11 18:07:20,27.6,47.0
2024-12-11 18:07:25,27.6,46.0
2024-12-11 18:07:31,27.6,46.0
2024-12-11 18:07:36,27.6,46.0
2024-12-11 18:07:41,27.6,46.0
2024-12-11 18:07:46,27.6,46.0
2024-12-11 18:07:52,27.6,45.0
2024-12-11 18:07:57,27.6,46.0
2024-12-11 18:08:02,27.6,46.0
2024-12-11 18:08:07,27.6,46.0
2024-12-11 18:08:12,27.6,46.0
2024-12-11 18:08:17,27.6,46.0
2024-12-11 18:08:23,27.6,46.0
2024-12-11 18:08:28,27.6,46.0
2024-12-11 18:08:33,27.6,46.0
2024-12-11 18:08:38,27.6,45.0
2024-12-11 18:08:43,27.6,45.0
2024-12-11 18:08:49,27.6,45.0
2024-12-11 18:08:54,27.6,45.0
2024-12-11 18:08:59,27.6,45.0
2024-12-11 18:09:05,27.6,45.0
2024-12-11 18:09:10,27.6,45.0
2024-12-11 18:09:15,27.6,45.0
2024-12-11 18:09:20,27.6,46.0
2024-12-11 18:09:26,27.6,46.0
2024-12-11 18:09:31,27.6,46.0
2024-12-11 18:09:36,27.6,45.0
2024-12-11 18:09:41,27.6,45.0
2024-12-11 18:09:47,27.6,45.0
2024-12-11 18:09:52,27.6,46.0
2024-12-11 18:09:57,27.6,45.0
2024-12-11 18:10:02,27.6,45.0
2024-12-11 18:10:07,27.6,45.0
2024-12-11 18:10:13,27.6,45.0
2024-12-11 18:10:18,27.6,45.0
2024-12-11 18:10:23,27.6,45.0
2024-12-11 18:10:28,27.6,45.0
2024-12-11 18:10:34,27.6,45.0
2024-12-11 18:10:39,27.6,45.0
2024-12-11 18:10:44,27.6,45.0
2024-12-11 18:10:49,27.6,46.0
2024-12-11 18:10:54,27.6,46.0
2024-12-11 18:10:59,27.6,46.0
2024-12-11 18:11:05,27.6,46.0
2024-12-11 18:11:10,27.6,45.0
2024-12-11 18:11:16,27.6,45.0
2024-12-11 18:11:21,27.6,45.0
2024-12-11 18:11:26,27.6,45.0
2024-12-11 18:11:31,27.6,45.0
2024-12-11 18:11:36,27.6,45.0
2024-12-11 18:11:42,27.6,45.0
2024-12-11 18:11:47,27.6,45.0
2024-12-11 18:11:52,27.6,45.0
2024-12-11 18:11:57,27.6,46.0
2024-12-11 18:12:02,27.6,46.0
2024-12-11 18:12:08,27.6,46.0
2024-12-11 18:12:13,27.6,45.0
2024-12-11 18:12:18,27.6,45.0
2024-12-11 18:12:23,27.6,45.0
2024-12-11 18:12:29,27.6,45.0
2024-12-11 18:12:34,27.6,45.0
2024-12-11 18:12:39,27.6,46.0
2024-12-11 18:12:44,27.6,46.0
2024-12-11 18:12:50,27.6,46.0
2024-12-11 18:12:55,27.6,47.0
2024-12-11 18:13:00,27.6,47.0
2024-12-11 18:13:05,27.6,47.0
2024-12-11 18:13:11,27.6,47.0
2024-12-11 18:13:16,27.6,47.0
2024-12-11 18:13:21,27.6,46.0
2024-12-11 18:13:26,27.6,46.0
2024-12-11 18:13:32,27.6,46.0
2024-12-11 18:13:37,27.6,46.0
2024-12-11 18:13:42,27.6,46.0
2024-12-11 18:13:48,27.6,46.0
2024-12-11 18:13:53,27.6,46.0
2024-12-11 18:13:58,27.6,46.0
2024-12-11 18:14:03,27.6,46.0
2024-12-11 18:14:09,27.6,46.0
2024-12-11 18:14:14,27.6,46.0
2024-12-11 18:14:19,27.6,46.0
2024-12-11 18:14:24,27.6,46.0
2024-12-11 18:14:30,27.6,46.0
2024-12-11 18:14:35,27.6,47.0
2024-12-11 18:14:40,27.6,47.0
2024-12-11 18:14:46,27.6,47.0
2024-12-11 18:14:51,27.6,47.0
2024-12-11 18:14:56,27.6,47.0
2024-12-11 18:15:01,27.6,47.0
2024-12-11 18:15:07,27.6,47.0
2024-12-11 18:15:12,27.6,46.0
2024-12-11 18:15:17,27.6,46.0
2024-12-11 18:15:22,27.6,46.0
2024-12-11 18:15:27,27.6,46.0
2024-12-11 18:15:32,27.6,46.0
2024-12-11 18:15:38,27.6,46.0
2024-12-11 18:15:43,27.6,46.0
2024-12-11 18:15:48,27.6,46.0
2024-12-11 18:15:53,27.6,46.0
2024-12-11 18:15:59,27.6,46.0
2024-12-11 18:16:04,27.6,46.0
2024-12-11 18:16:09,27.6,46.0
2024-12-11 18:16:14,27.6,46.0
2024-12-11 18:16:20,27.6,46.0
2024-12-11 18:16:25,27.6,46.0
2024-12-11 18:16:30,27.6,45.0
2024-12-11 18:16:36,27.6,45.0
2024-12-11 18:16:41,27.6,45.0
2024-12-11 18:16:46,27.6,45.0
2024-12-11 18:16:52,27.6,45.0
2024-12-11 18:16:57,27.6,45.0
2024-12-11 18:17:02,27.6,45.0
2024-12-11 18:17:07,27.6,45.0
2024-12-11 18:17:13,27.6,45.0
2024-12-11 18:17:18,27.6,45.0
2024-12-11 18:17:23,27.6,45.0
2024-12-11 18:17:28,27.6,45.0
2024-12-11 18:17:33,27.6,45.0
2024-12-11 18:17:39,27.6,46.0
2024-12-11 18:17:44,27.6,45.0
2024-12-11 18:17:49,27.6,45.0
2024-12-11 18:17:54,27.6,45.0
2024-12-11 18:17:59,27.6,46.0
2024-12-11 18:18:05,27.6,45.0
2024-12-11 18:18:10,27.6,45.0
2024-12-11 18:18:15,27.6,45.0
2024-12-11 18:18:20,27.6,45.0
2024-12-11 18:18:25,27.6,45.0
2024-12-11 18:18:31,27.6,46.0
2024-12-11 18:18:36,27.6,46.0
2024-12-11 18:18:41,27.6,46.0
2024-12-11 18:18:47,27.6,46.0
2024-12-11 18:18:52,27.6,46.0
2024-12-11 18:18:57,27.6,45.0
2024-12-11 18:19:02,27.6,45.0
2024-12-11 18:19:08,27.6,45.0
2024-12-11 18:19:13,27.6,45.0
2024-12-11 18:19:18,27.6,45.0
2024-12-11 18:19:23,27.6,45.0
2024-12-11 18:19:29,27.6,45.0
2024-12-11 18:19:35,27.6,45.0
2024-12-11 18:19:40,27.6,45.0
2024-12-11 18:19:45,27.6,45.0
2024-12-11 18:19:50,27.6,45.0
2024-12-11 18:19:56,27.6,45.0
2024-12-11 18:20:01,27.6,45.0
2024-12-11 18:20:06,27.6,45.0
2024-12-11 18:20:11,27.6,45.0
2024-12-11 18:20:17,27.6,46.0
2024-12-11 18:20:22,27.6,46.0
2024-12-11 18:20:27,27.6,46.0
2024-12-11 18:20:32,27.6,46.0
2024-12-11 18:20:37,27.6,46.0
2024-12-11 18:20:42,27.6,45.0
2024-12-11 18:20:48,27.6,45.0
2024-12-11 18:20:53,27.6,45.0
2024-12-11 18:20:58,27.6,44.0
2024-12-11 18:21:04,27.6,44.0
2024-12-11 18:21:09,27.6,44.0
2024-12-11 18:21:14,27.6,45.0
2024-12-11 18:21:19,27.6,45.0
2024-12-11 18:21:24,27.6,45.0
2024-12-11 18:21:30,27.6,45.0
2024-12-11 18:21:35,27.6,45.0
2024-12-11 18:21:40,27.6,45.0
2024-12-11 18:21:46,27.6,46.0
2024-12-11 18:21:51,27.6,45.0
2024-12-11 18:21:56,27.6,45.0
2024-12-11 18:22:01,27.6,45.0
2024-12-11 18:22:07,27.6,45.0
2024-12-11 18:22:12,27.6,45.0
2024-12-11 18:22:17,27.6,45.0
2024-12-11 18:22:22,27.6,45.0
2024-12-11 18:22:27,27.6,45.0
2024-12-11 18:22:33,27.6,45.0
2024-12-11 18:22:38,27.6,45.0
2024-12-11 18:22:43,27.6,45.0
2024-12-11 18:22:48,27.6,45.0
2024-12-11 18:22:54,27.6,46.0
2024-12-11 18:22:59,27.6,46.0
2024-12-11 18:23:04,27.6,46.0
2024-12-11 18:23:09,27.6,46.0
2024-12-11 18:23:15,27.6,47.0
2024-12-11 18:23:20,27.6,47.0
2024-12-11 18:23:25,27.6,46.0
2024-12-11 18:23:30,27.6,46.0
2024-12-11 18:23:35,27.6,47.0
2024-12-11 18:23:41,27.6,47.0
2024-12-11 18:23:46,27.6,47.0
2024-12-11 18:23:51,27.6,47.0
2024-12-11 18:23:56,27.6,47.0
2024-12-11 18:24:02,27.6,47.0
2024-12-11 18:24:07,27.6,47.0
2024-12-11 18:24:12,27.6,47.0
2024-12-11 18:24:17,27.6,47.0
2024-12-11 18:24:23,27.6,47.0
2024-12-11 18:24:28,27.6,47.0
2024-12-11 18:24:33,27.6,48.0
2024-12-11 18:24:39,27.6,48.0
2024-12-11 18:24:44,27.6,48.0
2024-12-11 18:24:49,27.6,48.0
2024-12-11 18:24:54,27.6,48.0
2024-12-11 18:25:00,27.6,48.0
2024-12-11 18:25:05,27.6,48.0
2024-12-11 18:25:10,27.6,48.0
2024-12-11 18:25:16,27.6,48.0
2024-12-11 18:25:21,27.6,48.0
2024-12-11 18:25:26,27.6,48.0
2024-12-11 18:25:31,27.6,48.0
2024-12-11 18:25:37,27.6,48.0
2024-12-11 18:25:42,27.6,48.0
2024-12-11 18:25:47,27.6,48.0
2024-12-11 18:25:52,27.6,48.0
2024-12-11 18:25:58,27.6,48.0
2024-12-11 18:26:03,27.6,48.0
2024-12-11 18:26:08,27.6,48.0
2024-12-11 18:26:13,27.6,48.0
2024-12-11 18:26:19,27.6,48.0
2024-12-11 18:26:24,27.6,49.0
2024-12-11 18:26:30,27.6,49.0
2024-12-11 18:26:35,27.6,49.0
2024-12-11 18:26:41,27.6,49.0
2024-12-11 18:26:46,27.6,49.0
2024-12-11 18:26:51,27.6,49.0
2024-12-11 18:26:56,27.6,49.0
2024-12-11 18:27:02,27.6,49.0
2024-12-11 18:27:07,27.6,50.0
2024-12-11 18:27:12,27.6,50.0
2024-12-11 18:27:18,27.6,50.0
2024-12-11 18:27:23,27.6,50.0
2024-12-11 18:27:28,27.6,50.0
2024-12-11 18:27:33,27.6,50.0
2024-12-11 18:27:38,27.6,50.0
2024-12-11 18:27:44,27.6,50.0
2024-12-11 18:27:49,27.6,50.0
2024-12-11 18:27:54,27.6,50.0
2024-12-11 18:27:59,27.6,50.0
2024-12-11 18:28:04,27.6,50.0
2024-12-11 18:28:10,27.6,51.0
2024-12-11 18:28:15,27.6,51.0
2024-12-11 18:28:20,27.6,51.0
2024-12-11 18:28:25,27.6,51.0
2024-12-11 18:28:30,27.6,51.0
2024-12-11 18:28:36,27.6,52.0
2024-12-11 18:28:41,27.6,52.0
2024-12-11 18:28:46,27.6,52.0
2024-12-11 18:28:52,27.6,52.0
2024-12-11 18:28:57,27.6,52.0
2024-12-11 18:29:02,27.6,52.0
2024-12-11 18:29:07,27.6,52.0
2024-12-11 18:29:13,27.6,52.0
2024-12-11 18:29:18,27.6,52.0
2024-12-11 18:29:23,27.6,51.0
2024-12-11 18:29:29,27.6,51.0
2024-12-11 18:29:34,27.6,51.0
2024-12-11 18:29:39,27.6,51.0
2024-12-11 18:29:45,27.6,51.0
2024-12-11 18:29:50,27.6,51.0
2024-12-11 18:29:55,27.6,52.0
2024-12-11 18:30:00,27.7,52.0
2024-12-11 18:30:06,27.8,52.0
2024-12-11 18:30:11,27.9,53.0
2024-12-11 18:30:16,27.9,53.0
2024-12-11 18:30:21,27.9,53.0
2024-12-11 18:30:27,28.0,52.0
2024-12-11 18:30:32,28.0,52.0
2024-12-11 18:30:37,28.0,52.0
2024-12-11 18:30:43,28.0,52.0
2024-12-11 18:30:48,28.0,52.0
2024-12-11 18:30:53,28.0,52.0
2024-12-11 18:30:59,28.0,52.0
2024-12-11 18:31:04,28.0,52.0
2024-12-11 18:31:10,28.0,52.0
2024-12-11 18:31:15,28.0,52.0
2024-12-11 18:31:20,28.0,52.0
2024-12-11 18:31:25,28.0,52.0
2024-12-11 18:31:31,28.0,52.0
2024-12-11 18:31:36,28.0,52.0
2024-12-11 18:31:41,28.0,53.0
2024-12-11 18:31:46,28.0,53.0
2024-12-11 18:31:51,28.0,53.0
2024-12-11 18:31:56,28.0,53.0
2024-12-11 18:32:02,28.0,52.0
2024-12-11 18:32:07,28.0,52.0
2024-12-11 18:32:12,28.0,52.0
2024-12-11 18:32:18,28.0,53.0
2024-12-11 18:32:23,28.0,53.0
2024-12-11 18:32:28,28.0,53.0
2024-12-11 18:32:33,28.0,53.0
2024-12-11 18:32:39,28.0,54.0
2024-12-11 18:32:44,28.0,54.0
2024-12-11 18:32:50,28.0,54.0
2024-12-11 18:32:55,28.0,54.0
2024-12-11 18:33:00,28.0,54.0
2024-12-11 18:33:05,28.0,54.0
2024-12-11 18:33:11,28.0,54.0
2024-12-11 18:33:16,28.0,54.0
2024-12-11 18:33:21,28.0,54.0
2024-12-11 18:33:26,28.0,54.0
2024-12-11 18:33:32,28.0,54.0
2024-12-11 18:33:37,28.0,54.0
2024-12-11 18:33:42,28.0,54.0
2024-12-11 18:33:47,28.0,54.0
2024-12-11 18:33:53,28.0,54.0
2024-12-11 18:33:58,28.0,54.0
2024-12-11 18:34:03,28.0,53.0
2024-12-11 18:34:08,28.0,53.0
2024-12-11 18:34:13,28.0,53.0
2024-12-11 18:34:19,28.0,53.0
2024-12-11 18:34:24,28.0,53.0
2024-12-11 18:34:29,28.0,53.0
2024-12-11 18:34:34,28.0,53.0
2024-12-11 18:34:40,28.0,53.0
2024-12-11 18:34:45,28.0,53.0
2024-12-11 18:34:50,28.0,54.0
2024-12-11 18:34:56,28.0,54.0
2024-12-11 18:35:01,28.0,54.0
2024-12-11 18:35:06,28.0,55.0
2024-12-11 18:35:11,28.0,55.0
2024-12-11 18:35:17,28.0,55.0
2024-12-11 18:35:22,28.0,55.0
2024-12-11 18:35:27,28.0,55.0
2024-12-11 18:35:33,28.0,55.0
2024-12-11 18:35:38,28.0,55.0
2024-12-11 18:35:43,28.0,55.0
2024-12-11 18:35:49,28.0,55.0
2024-12-11 18:35:54,28.0,55.0
2024-12-11 18:35:59,28.0,55.0
2024-12-11 18:36:05,28.0,56.0
2024-12-11 18:36:10,28.0,56.0
2024-12-11 18:36:15,28.0,56.0
2024-12-11 18:36:20,28.0,56.0
2024-12-11 18:36:25,28.0,56.0
2024-12-11 18:36:31,28.0,56.0
2024-12-11 18:36:36,28.0,56.0
2024-12-11 18:36:41,28.0,56.0
2024-12-11 18:36:46,28.0,56.0
2024-12-11 18:36:51,28.0,56.0
2024-12-11 18:36:57,28.0,55.0
2024-12-11 18:37:02,28.0,55.0
2024-12-11 18:37:07,28.0,55.0
2024-12-11 18:37:12,28.0,55.0
2024-12-11 18:37:18,28.0,56.0
2024-12-11 18:37:23,28.0,56.0
2024-12-11 18:37:28,28.0,56.0
2024-12-11 18:37:33,28.0,56.0
2024-12-11 18:37:38,28.0,56.0
2024-12-11 18:37:44,28.0,56.0
2024-12-11 18:37:49,28.0,56.0
2024-12-11 18:37:54,28.0,56.0
2024-12-11 18:37:59,28.0,56.0
2024-12-11 18:38:04,28.0,56.0
2024-12-11 18:38:10,28.0,56.0
2024-12-11 18:38:15,28.0,56.0
2024-12-11 18:38:20,28.0,56.0
2024-12-11 18:38:25,28.0,56.0
2024-12-11 18:38:31,28.0,56.0
2024-12-11 18:38:36,28.0,56.0
2024-12-11 18:38:41,28.0,56.0
2024-12-11 18:38:46,28.0,57.0
2024-12-11 18:38:51,28.0,57.0
2024-12-11 18:38:56,28.0,57.0
2024-12-11 18:39:01,28.0,57.0
2024-12-11 18:39:07,28.0,57.0
2024-12-11 18:39:12,28.0,57.0
2024-12-11 18:39:17,28.0,57.0
2024-12-11 18:39:23,28.0,57.0
2024-12-11 18:39:28,28.0,57.0
2024-12-11 18:39:33,28.0,57.0
2024-12-11 18:39:38,28.0,57.0
2024-12-11 18:39:44,28.0,57.0
2024-12-11 18:39:49,28.0,57.0
2024-12-11 18:39:54,28.0,57.0
2024-12-11 18:39:59,28.0,58.0
2024-12-11 18:40:05,28.0,58.0
2024-12-11 18:40:10,28.0,58.0
2024-12-11 18:40:15,28.0,58.0
2024-12-11 18:40:20,28.0,58.0
2024-12-11 18:40:26,28.0,58.0
2024-12-11 18:40:31,28.0,58.0
2024-12-11 18:40:36,28.0,58.0
2024-12-11 18:40:41,28.0,58.0
2024-12-11 18:40:47,28.0,58.0
2024-12-11 18:40:52,28.0,58.0
2024-12-11 18:40:57,28.0,58.0
2024-12-11 18:41:02,28.0,58.0
2024-12-11 18:41:07,28.0,58.0
2024-12-11 18:41:13,28.0,58.0
2024-12-11 18:41:18,28.0,58.0
2024-12-11 18:41:23,28.0,58.0
2024-12-11 18:41:28,28.0,58.0
2024-12-11 18:41:33,28.0,58.0
2024-12-11 18:41:39,28.0,58.0
2024-12-11 18:41:44,28.0,58.0
2024-12-11 18:41:49,28.0,58.0
2024-12-11 18:41:54,28.0,57.0
2024-12-11 18:42:00,28.0,57.0
2024-12-11 18:42:05,28.0,57.0
2024-12-11 18:42:10,28.0,57.0
2024-12-11 18:42:15,28.0,57.0
2024-12-11 18:42:21,28.0,57.0
2024-12-11 18:42:26,28.0,57.0
2024-12-11 18:42:31,28.0,57.0
2024-12-11 18:42:36,28.0,56.0
2024-12-11 18:42:41,28.0,56.0
2024-12-11 18:42:47,28.0,56.0
2024-12-11 18:42:52,28.0,55.0
2024-12-11 18:42:57,28.0,55.0
2024-12-11 18:43:02,28.0,55.0
2024-12-11 18:43:07,28.0,54.0
2024-12-11 18:43:12,28.0,54.0
2024-12-11 18:43:18,28.0,53.0
2024-12-11 18:43:23,28.0,53.0
2024-12-11 18:43:28,28.0,53.0
2024-12-11 18:43:33,28.0,53.0
2024-12-11 18:43:39,28.0,53.0
2024-12-11 18:43:44,28.0,52.0
2024-12-11 18:43:49,27.9,53.0
2024-12-11 18:43:54,27.7,53.0
2024-12-11 18:44:00,27.6,53.0
2024-12-11 18:44:05,27.6,53.0
2024-12-11 18:44:10,27.6,53.0
2024-12-11 18:44:16,27.6,53.0
2024-12-11 18:44:21,27.6,53.0
2024-12-11 18:44:26,27.6,53.0
2024-12-11 18:44:31,27.6,52.0
2024-12-11 18:44:37,27.6,52.0
2024-12-11 18:44:42,27.6,52.0
2024-12-11 18:44:47,27.6,52.0
2024-12-11 18:44:52,27.6,51.0
2024-12-11 18:44:58,27.6,51.0
2024-12-11 18:45:03,27.6,51.0
2024-12-11 18:45:08,27.6,51.0
2024-12-11 18:45:13,27.6,51.0
2024-12-11 18:45:19,27.6,51.0
2024-12-11 18:45:24,27.6,51.0
2024-12-11 18:45:29,27.6,51.0
2024-12-11 18:45:34,27.6,51.0
2024-12-11 18:45:40,27.6,51.0
2024-12-11 18:45:45,27.6,51.0
2024-12-11 18:45:50,27.6,51.0
2024-12-11 18:45:55,27.6,51.0
2024-12-11 18:46:01,27.6,52.0
2024-12-11 18:46:06,27.6,52.0
2024-12-11 18:46:11,27.6,51.0
2024-12-11 18:46:16,27.6,51.0
2024-12-11 18:46:22,27.6,51.0
2024-12-11 18:46:27,27.6,51.0
2024-12-11 18:46:32,27.6,51.0
2024-12-11 18:46:37,27.6,51.0
2024-12-11 18:46:43,27.6,50.0
2024-12-11 18:46:48,27.6,49.0
2024-12-11 18:46:53,27.6,49.0
2024-12-11 18:46:58,27.6,49.0
2024-12-11 18:47:04,27.6,49.0
2024-12-11 18:47:09,27.6,49.0
2024-12-11 18:47:14,27.6,49.0
2024-12-11 18:47:20,27.6,49.0
2024-12-11 18:47:25,27.6,49.0
2024-12-11 18:47:30,27.6,49.0
2024-12-11 18:47:36,27.6,49.0
2024-12-11 18:47:41,27.6,49.0
2024-12-11 18:47:46,27.6,49.0
2024-12-11 18:47:51,27.6,49.0
2024-12-11 18:47:56,27.6,49.0
2024-12-11 18:48:01,27.6,49.0
2024-12-11 18:48:06,27.6,49.0
2024-12-11 18:48:11,27.6,49.0
2024-12-11 18:48:17,27.6,49.0
2024-12-11 18:48:22,27.6,49.0
2024-12-11 18:48:27,27.6,49.0
2024-12-11 18:48:32,27.6,49.0
2024-12-11 18:48:38,27.6,49.0
2024-12-11 18:48:43,27.6,49.0
2024-12-11 18:48:48,27.6,49.0
2024-12-11 18:48:53,27.6,49.0
2024-12-11 18:48:59,27.6,49.0
2024-12-11 18:49:04,27.6,49.0
2024-12-11 18:49:09,27.6,49.0
2024-12-11 18:49:15,27.6,49.0
2024-12-11 18:49:20,27.6,49.0
2024-12-11 18:49:25,27.6,49.0
2024-12-11 18:49:30,27.6,49.0
2024-12-11 18:49:35,27.6,49.0
2024-12-11 18:49:40,27.6,49.0
2024-12-11 18:49:45,27.6,49.0
2024-12-11 18:49:50,27.6,49.0
2024-12-11 18:49:56,27.6,49.0
2024-12-11 18:50:01,27.6,49.0
2024-12-11 18:50:06,27.6,48.0
2024-12-11 18:50:11,27.6,48.0
2024-12-11 18:50:16,27.6,48.0
2024-12-11 18:50:21,27.6,48.0
2024-12-11 18:50:27,27.6,47.0
2024-12-11 18:50:32,27.6,48.0
2024-12-11 18:50:38,27.6,48.0
2024-12-11 18:50:43,27.6,47.0
2024-12-11 18:50:48,27.6,47.0
2024-12-11 18:50:53,27.6,48.0
2024-12-11 18:50:58,27.6,48.0
2024-12-11 18:51:04,27.6,48.0
2024-12-11 18:51:09,27.6,48.0
2024-12-11 18:51:14,27.6,48.0
2024-12-11 18:51:19,27.6,48.0
2024-12-11 18:51:24,27.6,48.0
2024-12-11 18:51:29,27.6,48.0
2024-12-11 18:51:34,27.6,49.0
2024-12-11 18:51:40,27.6,49.0
2024-12-11 18:51:45,27.6,49.0
2024-12-11 18:51:50,27.6,49.0
2024-12-11 18:51:56,27.6,49.0
2024-12-11 18:52:01,27.6,50.0
2024-12-11 18:52:06,27.6,50.0
2024-12-11 18:52:11,27.6,50.0
2024-12-11 18:52:17,27.6,51.0
2024-12-11 18:52:22,27.6,51.0
2024-12-11 18:52:27,27.6,51.0
2024-12-11 18:52:32,27.6,51.0
2024-12-11 18:52:37,27.6,51.0
2024-12-11 18:52:42,27.6,51.0
2024-12-11 18:52:48,27.6,51.0
2024-12-11 18:52:53,27.6,51.0
2024-12-11 18:52:58,27.6,52.0
2024-12-11 18:53:03,27.6,52.0
2024-12-11 18:53:08,27.6,52.0
2024-12-11 18:53:14,27.6,52.0
2024-12-11 18:53:19,27.6,52.0
2024-12-11 18:53:24,27.6,52.0
2024-12-11 18:53:29,27.6,52.0
2024-12-11 18:53:34,27.6,52.0
2024-12-11 18:53:40,27.6,52.0
2024-12-11 18:53:45,27.6,52.0
2024-12-11 18:53:50,27.6,53.0
2024-12-11 18:53:55,27.6,53.0
2024-12-11 18:54:01,27.6,53.0
2024-12-11 18:54:06,27.6,53.0
2024-12-11 18:54:11,27.6,53.0
2024-12-11 18:54:16,27.6,53.0
2024-12-11 18:54:21,27.6,53.0
2024-12-11 18:54:26,27.6,54.0
2024-12-11 18:54:32,27.6,54.0
2024-12-11 18:54:37,27.6,54.0
2024-12-11 18:54:42,27.6,54.0
2024-12-11 18:54:47,27.6,54.0
2024-12-11 18:54:52,27.6,54.0
2024-12-11 18:54:57,27.6,54.0
2024-12-11 18:55:03,27.6,54.0
2024-12-11 18:55:08,27.6,54.0
2024-12-11 18:55:13,27.6,54.0
2024-12-11 18:55:18,27.6,54.0
2024-12-11 18:55:24,27.6,54.0
2024-12-11 18:55:29,27.6,54.0
2024-12-11 18:55:34,27.6,54.0
2024-12-11 18:55:39,27.6,54.0
2024-12-11 18:55:45,27.6,54.0
2024-12-11 18:55:50,27.6,54.0
2024-12-11 18:55:55,27.7,54.0
2024-12-11 18:56:00,27.8,54.0
2024-12-11 18:56:06,27.9,55.0
2024-12-11 18:56:11,28.0,54.0
2024-12-11 18:56:16,28.0,54.0
2024-12-11 18:56:21,28.0,54.0
2024-12-11 18:56:27,28.0,54.0
2024-12-11 18:56:32,28.0,54.0
